都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL
132250,1395100058,東京都,稲城市,ホームヘルパーステーションやのくち正吉苑,ホームヘルパーステーションヤノクチショウキチエン,夜間対応型訪問介護,東京都稲城市矢野口1804-3,,35.636652700000000,139.519138400000000,042-370-2202,1395100058,"平日,土曜日,日曜日,祝日",,0,http://www.shoukichi.org/
132292,1395400383,東京都,西東京市,SOMPOケア　在宅老人ホーム　西東京　夜間訪問介護,ソンポケア　ザイタクロウジンホーム　ニシトウキョウ　ヤカンホウモンカイゴ,夜間対応型訪問介護,東京都西東京市田無町4-2-11Aビル２階,Aビル２階,35.727997000000000,139.539176900000000,042-439-5640,1395400383,,,,https://www.sompocare.com/
141011,1490100383,神奈川県,横浜市鶴見区,福祉協会つるみ24,フクシキョウカイツルミ24,夜間対応型訪問介護,神奈川県横浜市鶴見区豊岡町7-10ﾊﾟｰﾗｲﾄﾋﾞﾙ8F,ﾊﾟｰﾗｲﾄﾋﾞﾙ8F,35.507887351710200,139.674486158080000,045-947-4180,1490100383,"平日,土曜日,日曜日,祝日",年中無休,0,https://home-help.jp
141011,1490100227,神奈川県,横浜市鶴見区,横浜市福祉サービス協会　訪問介護看護つるみ,ヨコハマシフクシサービスキョウカイ　ホウモンカイゴカンゴツルミ,夜間対応型訪問介護,神奈川県横浜市鶴見区鶴見中央1丁目28番2号ニッコービル1階,ニッコービル1階,35.508612000000000,139.678767800000000,045-276-4300,1490100227,"平日,土曜日,日曜日,祝日",,0,http://www.hama-wel.or.jp
141011,1490100565,神奈川県,横浜市鶴見区,訪問介護　輝,ホウモンカイゴ　カガヤキ,夜間対応型訪問介護,神奈川県横浜市平安町2-28-1ヨコハマアイランドガーデン,ヨコハマアイランドガーデン,35.507812400000000,139.694059900000000,045-510-4163,1490100565,"平日,土曜日,日曜日,祝日",,,https://www.kyoumaru.co.jp
141011,1490100276,神奈川県,横浜市鶴見区,銀河の詩ヘルパーステーション,ギンガノウタヘルパーステーション,夜間対応型訪問介護,神奈川県横浜市鶴見区鶴見中央4-32-1ＵＮＥＸビル801,ＵＮＥＸビル801,35.508098100000000,139.680409700000000,045-521-7110,1490100276,"平日,土曜日,日曜日,祝日",オペレーションセンター　　２４時間　サテライト事業所（南区　法人内事業所　桜樹の森ヘルパーステーション）,0,https://shuhokai.or.jp/office/tsurumi-ku/hh-ginga.php
141020,1490200738,神奈川県,横浜市神奈川区,横浜市福祉サービス協会訪問介護看護かながわ,ヨコハマシフクシサービスキョウカイホウモンカイゴカンンゴカナガワ,夜間対応型訪問介護,神奈川県横浜市神奈川区反町1-7-1US-1ビル7階,US-1ビル7階,35.474312268059200,139.628438895975000,045-279-0638,1490200738,"平日,土曜日,日曜日,祝日",,0,https://www.hama-wel.or.jp/
141020,1490200290,神奈川県,横浜市神奈川区,椚の大樹ヘルパーステーション,クヌギノタイジュヘルパーステーション,夜間対応型訪問介護,神奈川県横浜市神奈川区西神奈川1-9-2グレース竹和壱番館２階,グレース竹和壱番館２階,35.479014800000000,139.630869500000000,045-548-5732,1490200290,"平日,土曜日,日曜日,祝日",身体状況や介護状況に応じて２４時間通報対応加算の同意を行っているご利用者の場合は、２４時間いつでも連絡が可能です。,0,http://shuhokai.or.jp/office/kanagawa-ku/hh-kunugi-php
141020,1490200092,神奈川県,横浜市神奈川区,わかたけナイトケアステーション,ワカタケナイトケアステーション,夜間対応型訪問介護,神奈川県横浜市神奈川区平川町2-4ヤマザキビル,ヤマザキビル,35.479442500000000,139.628755800000000,045-488-5363,1490200092,"平日,土曜日,日曜日,祝日",年中無休　24時間対応。,0,https://wakatake.net/
141038,1490300124,神奈川県,横浜市西区,銀鈴の詩ヘルパーステーション,ギンレイノウタヘルパーステーション,夜間対応型訪問介護,神奈川県横浜市西区平沼1-1-15ルピナス平沼2Ｆ,ルピナス平沼2Ｆ,35.460841900000000,139.621662300000000,045-594-9531,1490300124,"平日,土曜日,日曜日,祝日",オペレーションセンターは、委託事業所（同一法人　桜樹の森ヘルパーステーション）にて２４時間対応しております。,0,https://shuhokai.or.jp/
141038,1490300090,神奈川県,横浜市西区,横浜市福祉サービス協会　訪問介護看護にし,ヨコハマシフクシサービスキョウカイ　ホウモンカイゴカンゴニシ,夜間対応型訪問介護,神奈川県横浜市西区桜木町六丁目３１番地５階,５階,35.461627900000000,139.619193100000000,045-227-6687,1490300090,"平日,土曜日,日曜日,祝日",,0,http://www.hama-wel.or.jp/
141046,1490400189,神奈川県,横浜市中区,銀杏の大樹ヘルパーステーション,イチョウノタイジュヘルパーステーション,夜間対応型訪問介護,神奈川県横浜市中区山下町252グランベル横浜ビル3階ＥＦ,グランベル横浜ビル3階ＥＦ,35.442391300000000,139.641075400000000,045-650-2040,1490400189,"平日,土曜日,日曜日,祝日",２４時間対応年中無休,0,https://shuhokai.or.jp/office/naka-ku/hh-icho.php
141046,1490400411,神奈川県,横浜市中区,横浜市福祉サービス協会　訪問介護看護なか,ヨコハマシフクシサービスキョウカイ　ホウモンカイゴカンゴナカ,夜間対応型訪問介護,神奈川県横浜市中区扇町2-5-15リラックスビル3階,リラックスビル3階,35.440600900000000,139.638339800000000,045-640-6732,1490400411,"平日,土曜日,日曜日,祝日",,0,http://www.hama-wel.or.jp
141054,1490500657,神奈川県,横浜市南区,定期巡回ケアコールセンターはぴねす横浜永田,テイキジュンカイケアコールセンターハピネスヨコハマナガタ,夜間対応型訪問介護,神奈川県横浜市南区永田北1丁目31番19号,,35.441878063317800,139.589295835582000,045-334-8188,1490500657,"平日,土曜日,日曜日,祝日",,0,https://villa-life-support.co.jp/
141054,1490500236,神奈川県,横浜市南区,桜樹の森ヘルパーステーション,オウジュノモリヘルパーステーション,夜間対応型訪問介護,神奈川県横浜市南区通町4-94神奈中弘明寺ビル2階,神奈中弘明寺ビル2階,35.424243600000000,139.602209800000000,045-720-6663,1490500236,"平日,土曜日,日曜日,祝日",年末年始12月29日から1月3日は、休業致します。,0,https://shuhokai.or.jp/office/minami-ku/hh-ouju.php
141054,1490500111,神奈川県,横浜市南区,フルライフ横浜,フルライフヨコハマ,夜間対応型訪問介護,神奈川県横浜市南区山王町3-24-8港横浜ビル4階,港横浜ビル4階,35.436210862738700,139.619266111002000,045-250-1855,1490500111,"平日,土曜日,日曜日,祝日",オペレーションサービスは24時間対応,,https://www.fulllife.co.jp/
141054,1490500327,神奈川県,横浜市南区,おひさまネット２４,オヒサマネットニジュウヨン,夜間対応型訪問介護,神奈川県横浜市南区大岡5-14-21,,35.411972220380300,139.598385182209000,045-315-7779,1490500327,"平日,土曜日,日曜日,祝日",24時間対応。,0,https://www.hakuhouen.or.jp/ohisamanet24.html
141062,1490600234,神奈川県,横浜市保土ケ谷区,フルライフ保土ヶ谷,フルライフホドガヤ,夜間対応型訪問介護,神奈川県横浜市保土ケ谷区岩井町1-7保土ヶ谷駅ビル6階,保土ヶ谷駅ビル6階,35.446876200000000,139.599455400000000,045-340-2338,1490600234,"平日,土曜日,日曜日,祝日",オペレーションセンターサービスは24時間対応　365日対応,,https://www.fulllife.co.jp/
141062,1490600150,神奈川県,横浜市保土ケ谷区,豊穣の大地ヘルパーステーション,ホウジョウノダイチヘルパーステーション,夜間対応型訪問介護,神奈川県横浜市保土ヶ谷区和田1-13-1朋和ビル201,朋和ビル201,35.464660800000000,139.588780000000000,045-442-6610,1490600150,"平日,土曜日,日曜日,祝日",※身体状況や介護状況に応じて、24時間通報対応加算の同意を行っているご利用者の場合は、（改行）　24時間いつでも連絡が可能です。（改行）※地震、災害等で交通機関が停止した場合や、道路が使用できない状態等が発生した場合、（改行）　台風や荒天時等または訪問担当者の緊急やむを得ない事情で、訪問できない場合があります。,0,https://www.shuhokai.or.jp/office/hodogaya-ku/hh-hojo.php
141071,1490700232,神奈川県,横浜市磯子区,ハートケア　磯子,ハートケア　イソゴ,夜間対応型訪問介護,広地町7-12,,35.416939400000000,139.623185100000000,045-754-2911,1490700232,"平日,土曜日,日曜日,祝日",,0,https://kaigo-heart.wixsite.com/tukusiisogo
141071,1490700166,神奈川県,横浜市磯子区,磯風の謡ヘルパーステーション,イソカゼノウタヘルパーステーション,夜間対応型訪問介護,神奈川県横浜市磯子区磯子3-8-20サムティレジデンス横濱磯子1階,サムティレジデンス横濱磯子1階,35.404788400000000,139.619421600000000,045-353-8881,1490700166,"平日,土曜日,日曜日,祝日",オペレーションシステム　24時間（改行）サテライト事業所（南区法人内事業所）,0,https://shuhokai.or.jp/office/isogo-ku/hh-isokaze.php
141071,1490700414,神奈川県,横浜市磯子区,横浜市福祉サービス協会　ヘルパーステーションいそご,ヨコハマシフクシサービスキョウカイ　ヘルパーステーションイソゴ,夜間対応型訪問介護,神奈川県横浜市磯子区東町15-32モンビル横浜根岸306号室,モンビル横浜根岸306号室,35.416804510820800,139.635467908136000,045-750-1522,1490700414,"平日,土曜日,日曜日,祝日",,0,http://www.hama-wel.jp/branch/detail/hps_isogo/
141089,1490800198,神奈川県,横浜市金沢区,横浜市福祉サービス協会　訪問介護看護かなざわ,ヨコハマシフクシサービスキョウカイ　ホウモンカイゴカンゴカナザワ,夜間対応型訪問介護,神奈川県横浜市金沢区泥亀１－１７－１５大西第３ビル２階,大西第３ビル２階,35.340238800000000,139.623605500000000,045-780-5139,1490800198,"平日,土曜日,日曜日,祝日",365日対応,0,http://www.hama-wel.or.jp/
141089,1490800263,神奈川県,横浜市金沢区,陽光の大地ヘルパーステーション,ヨウコウノダイチヘルパーステーション,夜間対応型訪問介護,神奈川県横浜市金沢区釜利谷東2－3－10いしかたビル4Ｆ,いしかたビル4Ｆ,35.342768800000000,139.618317100000000,045-349-4410,1490800263,"平日,土曜日,日曜日,祝日",２４時間対応を行っているので、２４時間加算の同意を受けている利用者は、随時対応を行っている。（08：00～18：00）地震、災害等で交通機関が停止した場合や、道路が使用できない状態等が発生した場合、台風や悪天候等または訪問担当の緊急やむを得ない事情で、訪問できない場合があります。,50,http://www.shuhokai.or.jp
141097,1490900337,神奈川県,横浜市港北区,楡の大樹ヘルパーステーション,ニレノタイジュヘルパーステーションヤカン,夜間対応型訪問介護,神奈川県横浜市港北区新横浜2-4-17新横浜千歳観光第2ビル３階,新横浜千歳観光第2ビル３階,35.508840100000000,139.616701500000000,045-642-8309,1490900337,"平日,土曜日,日曜日,祝日",24時間通報対応加算の同意を得ているご利用者の場合は、24時間いつでも連絡が可能。,0,https://shuhokai.or.jp/office/kohoku-ku/hh-nire.php
141097,1490900584,神奈川県,横浜市港北区,やさしい手新横浜定期巡回随時対応型訪問介護看護事業所,ヤサシイテシンヨコハマテイキジュンカイズイジタイオウガタホウモンカイゴカンゴジギョウショ,夜間対応型訪問介護,神奈川県横浜市港北区新横浜1－23－5ベラルーチェ新横浜1階,ベラルーチェ新横浜1階,35.503859900000000,139.608914500000000,050-1752-0261,1490900584,"平日,土曜日,日曜日,祝日",24時間対応,,http://www.yasashiite.com/
141097,1490900816,神奈川県,横浜市港北区,横浜市福祉サービス協会　訪問介護看護こうほく,ヨコハマシフクシサービスキョウカイ　ホウモンカイゴカンゴコウホク,夜間対応型訪問介護,神奈川県横浜市港北区新横浜2-5-9新横浜フジカビル8階,新横浜フジカビル8階,35.509677900000000,139.615634000000000,045-273-7832,1490900816,"平日,土曜日,日曜日,祝日",,0,https://www.hama-wel.or.jp/branch/visitkaigokohoku/news/
141097,1490900253,神奈川県,横浜市港北区,夜間対応型訪問介護　ゆい,ヤカンタイオウガタホウモンカイゴ　ユイ,夜間対応型訪問介護,神奈川県横浜市港北区日吉本町1-27-37,,35.552402004097900,139.644739857603000,045-534-5511,1490900253,"平日,土曜日,日曜日,祝日",,0,http://www.welfare-yui.com/
141101,1491000483,神奈川県,横浜市戸塚区,希望の大地ヘルパーステーション,キボウノダイチヘルパーステーション,夜間対応型訪問介護,神奈川県横浜市戸塚区品濃町545-30クライテリア東戸塚１階,クライテリア東戸塚１階,35.433238800000000,139.558752200000000,045-443-5021,1491000483,"平日,土曜日,日曜日,祝日",身体状況や介護状況に応じて、24時間通報対応加算の同意をおこなっているご利用者の場合は、24時間いつでも連絡が可能です。（改行）地震、災害等で交通機関が停止した場合や、道路が使用できない状況等が発生した場合、台風や荒天時等または訪問担当者の緊急やむを得ない事情で、訪問できない場合があります。,0,https://shuhokai.or.jp/office/totsuka-ku/hk-kibo.php
141101,1491000657,神奈川県,横浜市戸塚区,ＳＯＭＰＯケア　横浜戸塚　夜間訪問介護,ソンポケア　ヨコハマトツカ　ヤカンホウモンカイゴ,夜間対応型訪問介護,神奈川県横浜市戸塚区戸塚町１４５番地秀文堂ビル２０２号,秀文堂ビル２０２号,35.397167086634600,139.531634423943000,045-869-2161,1491000657,"平日,土曜日,日曜日,祝日",なし。,,https://www.sompocare.com/
141119,1493100711,神奈川県,横浜市港南区,横浜市福祉サービス協会　訪問介護看護こうなん,ヨコハマシフクシサービスキョウカイ　ホウモンカイゴコウナン,夜間対応型訪問介護,神奈川県横浜市港南区上大岡西1-12-5朝日生命上大岡ビル4階,朝日生命上大岡ビル4階,35.399502400000000,139.588307100000000,045-556-5664,1493100711,"平日,土曜日,日曜日,祝日",,15,https://www.hama-wel.or.jp/
141119,1493100265,神奈川県,横浜市港南区,瑞穂の大地ヘルパーステーション,ミズホノダイチヘルパーステーション,夜間対応型訪問介護,神奈川県横浜市港南区日野1－9－33ＮＴＴ港南ビル１階,ＮＴＴ港南ビル１階,35.395760800000000,139.586897700000000,045-349-4040,1493100265,"平日,土曜日,日曜日,祝日",,0,https://shuhokai.or.jp/office/konan-ku/hh-mizuho.php
141127,1493200313,神奈川県,横浜市旭区,銀の舞ヘルパーステーション,ギンノマイヘルパーステーション,夜間対応型訪問介護,神奈川県横浜市旭区二俣川2-50-14コプレ二俣川オフィス905号,コプレ二俣川オフィス905号,35.463503715381400,139.532952645369000,045-364-9955,1493200313,"平日,土曜日,日曜日,祝日",,0,http://www.shuhokai.or.jp/
141127,1493200354,神奈川県,横浜市旭区,横浜市福祉サービス協会　訪問介護看護あさひ,ヨコハマシフクシサービスキョウカイ　ホウモンカイゴカンゴアサヒ,夜間対応型訪問介護,神奈川県横浜市旭区柏町131-5,,35.459046600000000,139.533271000000000,045-360-3296,1493200354,"平日,土曜日,日曜日,祝日",,0,http://www.hama-wel.or.jp/branch/detail/visitkaigoasahi/
141135,1493300428,神奈川県,横浜市緑区,ホームケア緑,ホームケアミドリ,夜間対応型訪問介護,神奈川県横浜市緑区十日市場町1258－92クレールレジデンス横浜十日市場,クレールレジデンス横浜十日市場,35.521709300000000,139.514919400000000,045-511-7066,1493300428,"平日,土曜日,日曜日,祝日",,0,https://www.e-life-design.co.jp/
141135,1493300253,神奈川県,横浜市緑区,横浜市福祉サービス協会　訪問介護看護みどり,ヨコハマシフクシサービスキョウカイ　ホウモンカイゴカンゴミドリ,夜間対応型訪問介護,神奈川県横浜市緑区中山一丁目6番5号静銀中山ビル3階,静銀中山ビル3階,35.515603729727400,139.540941500000000,045-929-5708,1493300253,"平日,土曜日,日曜日,祝日",,30,https://www.hama-wel.or.jp/
141135,1493300402,神奈川県,横浜市緑区,ＳＯＭＰＯケア　横浜十日市場　夜間訪問介護,ソンポケアヨコハマトオカイチバヤカンホウモンカイゴ,夜間対応型訪問介護,神奈川県横浜市緑区十日市場町824-2,,35.524715436651600,139.518135674758000,045-989-2630,1493300402,"平日,土曜日,日曜日,祝日",居宅サービス計画に基づくものとします。,,https://www.sompocare.com
141135,1493300477,神奈川県,横浜市緑区,翡翠の舞ヘルパーステーション,ヒスイノマイヘルパーステーション,夜間対応型訪問介護,神奈川県横浜市緑区台村町337台和ビル1階,台和ビル1階,35.513330500000000,139.537619000000000,045-482-7133,1493300477,"平日,土曜日,日曜日,祝日",365日24時間サービスは提供可能（改行）地震、災害等による苦痛機関が停止した場合、道路が使用できない状態等が発生した場合、台風や荒天時、訪問担当者の緊急やむ得ない事情などにより、訪問できない場合があります。,0,https://shuhokai.or.jp
141143,1493400293,神奈川県,横浜市瀬谷区,横浜市福祉サービス協会　訪問介護看護せや,ヨコハマシフクシサービスキョウカイ　ホウモンカイゴカンゴセヤ,夜間対応型訪問介護,神奈川県横浜市瀬谷区三ツ境100-6海發ビル１階,海發ビル１階,35.466944197578500,139.501589476973000,045-369-7116,1493400293,"平日,土曜日,日曜日,祝日",緊急コールによる随時対応は同事業所内の訪問介護看護せやよりサービスを利用できる時間帯外における時間帯も対応いたします。（随時訪問は２４時間対応可能）,3,http://www.hama-wel.or.jp/
141151,1493500175,神奈川県,横浜市栄区,フルライフ本郷台,フルライフホンゴウダイ,夜間対応型訪問介護,神奈川県横浜市栄区公田町596-7橋本ビル201,橋本ビル201,35.363034100000000,139.555206100000000,045-890-4322,1493500175,"平日,土曜日,日曜日,祝日",オペレーションサービスは24時間対応,0,http://www.fulllife.co.jp/
141160,1493600215,神奈川県,横浜市泉区,花の生活館ヘルパーステーション,ハナノセイカツカンヘルパーステーション,夜間対応型訪問介護,神奈川県横浜市泉区弥生台13-4横山ビル202,横山ビル202,35.428217000000000,139.506581700000000,045-810-5115,1493600215,"平日,土曜日,日曜日,祝日",,0,http://shuhokai.or.jp/
141160,1493600272,神奈川県,横浜市泉区,横浜市福祉サービス協会　訪問介護看護いずみ,ヨコハマシフクシサービスキョウカイ　ホウモンカイゴカンゴイズミ,夜間対応型訪問介護,神奈川県横浜市泉区和泉中央南4-1-3武藤ビル２階,武藤ビル２階,35.416710000000000,139.488369400000000,045-286-0016,1493600272,"平日,土曜日,日曜日,祝日",２４時間３６５日サービス提供しております。,0,https://www.hama-wel.or.jp
141178,1493700478,神奈川県,横浜市青葉区,夜間対応型訪問介護　ゆい　青葉,ヤカンタイオウガタホウモンカイゴ　ユイ　アオバ,夜間対応型訪問介護,神奈川県横浜市青葉区あざみ野2-12-4小川ビル202,小川ビル202,35.568452800000000,139.549275700000000,045-532-4747,1493700478,"平日,土曜日,日曜日,祝日",24時間対応,,
141178,1493700627,神奈川県,横浜市青葉区,エヌアイ在宅サービスステーション,エヌアイザイタクサービスステーション,夜間対応型訪問介護,神奈川県横浜市青葉区市ヶ尾町25-6,,35.549220100000000,139.538585800000000,045-507-7712,1493700627,"平日,土曜日,日曜日,祝日",,0,https://www.nakagawa-tokushokai.com/
141178,1493700353,神奈川県,横浜市青葉区,わかたけナイトケアステーション青葉,ワカタケナイトケアステーションアオバ,夜間対応型訪問介護,神奈川県横浜市青葉区奈良4-6-12,,35.551496800000000,139.482790800000000,045-962-3111,1493700353,"平日,土曜日,日曜日,祝日",24時間対応,0,http://www.wakatake.net
141186,1493800310,神奈川県,横浜市都筑区,都筑区医師会24時間在宅ケアステーション,ツヅキクイシカイニジュウヨジカンザイタクケアステーション,夜間対応型訪問介護,神奈川県横浜市都筑区牛久保西１－20－21,,35.556501900000000,139.581223400000000,045-913-3577,1493800310,"平日,土曜日,日曜日,祝日",オペレーターは24時間対応,1,http://www.tsuzuki-med.org/
141313,1495000638,神奈川県,川崎市川崎区,SOMPOケア川崎日進　夜間訪問介護,ソンポケア　カワサキニッシン　ヤカンホウモンカイゴ,夜間対応型訪問介護,神奈川県川崎市川崎区日進町22-3吉田貸事務所,吉田貸事務所,35.524051200000000,139.696607400000000,044-221-0204,1495000638,"平日,土曜日,日曜日,祝日",24時間・365日のサービス提供,0,https://www.sompocare.com
141321,1495100271,神奈川県,川崎市幸区,フルライフ川崎,フルライフカワサキ,夜間対応型訪問介護,神奈川県川崎市幸区幸町2-593モリファーストビル3階B,モリファーストビル3階B,35.537571500000000,139.698887300000000,044－520－2091,1495100271,"平日,土曜日,日曜日,祝日",オペレーションセンターサービスは、24時間対応。,,https://www.fulllife.co.jp
141330,1495200139,神奈川県,川崎市中原区,フルライフ中原,フルライフナカハラ,夜間対応型訪問介護,神奈川県川崎市中原区丸子通1-627-8トーシンビル,トーシンビル,35.581512107092800,139.665307290758000,044-948-6711,1495200139,"平日,土曜日,日曜日,祝日",オペレーションセンターサービスは24時間対応,0,https://www.fulllife.co.jp/
141348,1495300442,神奈川県,川崎市高津区,ＳＯＭＰＯケア　川崎高津　夜間訪問介護,ソンポケア　カワサキタカツ　ヤカンホウモンカイゴ,夜間対応型訪問介護,神奈川県川崎市高津区溝口3-11-17溝口パークホームズ2-B,溝口パークホームズ2-B,35.603114400000000,139.613106200000000,044-850-9151,1495300442,"平日,土曜日,日曜日,祝日",,30,https://www.sompocare.com
141364,1495500421,神奈川県,川崎市宮前区,ＳＯＭＰＯケア川崎鷺沼夜間訪問介護,ソンポケアカワサキサギヌマヤカンホウモンカイゴ,夜間対応型訪問介護,神奈川県川崎市宮前区有馬1-7-5サンプラザ鷺沼１Ｆ,サンプラザ鷺沼１Ｆ,35.579326300000000,139.577892100000000,044-860-6530,1495500421,"平日,土曜日,日曜日,祝日",24時間対応,0,
141372,1495600478,神奈川県,川崎市麻生区,SOMPOケア　川崎新百合ヶ丘　夜間訪問介護,ソンポケアカワサキシンユリガオカ　ヤカンホウモンカイゴ,夜間対応型訪問介護,神奈川県川崎市麻生区万福寺4-1-8グラードビュウ百合丘2階201号室,グラードビュウ百合丘2階201号室,35.608121452206100,139.512785943517000,044-969-9851,1495600478,"平日,土曜日,日曜日,祝日",オペレーションセンターサービスは、24時間365日対応。,0,http://www.sompocare.com/
141372,1495600353,神奈川県,川崎市麻生区,エイプレイス麻生,エイプレイスアサオ,夜間対応型訪問介護,神奈川県川崎市麻生区万福寺1丁目8番7号パストラル新百合ヶ丘310号室,パストラル新百合ヶ丘310号室,35.603485163632600,139.503934904822000,044-959-6460,1495600353,"平日,土曜日,日曜日,祝日",24時間365日対応,0,http://www.a-place.co.jp
142051,1492200157,神奈川県,藤沢市,夜間対応型訪問介護　ラポール城南,ヤカンタイオウガタホウモンカイゴ　ラポールジョウナン,夜間対応型訪問介護,神奈川県藤沢市城南４－９－８城東ビル１階,城東ビル１階,35.347238000000000,139.461766300000000,0466-31-0755,1492200157,"平日,土曜日,日曜日,祝日",年中無休,70,http://www.rapport.or.jp
142115,1452880029,神奈川県,秦野市,医療法人社団　三喜会　介護老人保健施設　ライフプラザ鶴巻,イリョウホウジンシャダンサンキカイカイゴロウジンホケンシセツライフプラザツルマキ,夜間対応型訪問介護,神奈川県秦野市鶴巻北3-1-3,,35.382169900000000,139.276185500000000,0463-69-3741,1452880029,"平日,土曜日,日曜日,祝日",,0,http://www.sankikai.or.jp/life-tsurumaki/
142115,1492800238,神奈川県,秦野市,夜間対応型訪問介護みちびき,ヤカンタイオウガタホウモンカイゴミチビキ,夜間対応型訪問介護,神奈川県秦野市曽屋二丁目6-30清水ハイツ101号,清水ハイツ101号,35.379924500000000,139.227353600000000,0463-67-7376,1492800238,"平日,土曜日,日曜日,祝日",,5,
142131,1493000564,神奈川県,大和市,らんたん,ランタン,夜間対応型訪問介護,神奈川県大和市中央３丁目２－３０クリオ大和壱番館１０２号室,クリオ大和壱番館１０２号室,35.470429700000000,139.455805800000000,046-205-4500,1493000564,"平日,土曜日,日曜日,祝日",,15,https://ordinarydays.life/
142140,1494000217,神奈川県,伊勢原市,宝命,ホウメイ,夜間対応型訪問介護,神奈川県伊勢原市下糟屋3005-2,,35.406879467774200,139.320447042328000,0463-97-1012,1494000217,"平日,土曜日,日曜日,祝日",,,https://homeikango.com/
142140,1494000050,神奈川県,伊勢原市,夜間ヘルパーステーション絆,ヤカンヘルパーステーションキズナ,夜間対応型訪問介護,神奈川県伊勢原市高森3004-2,,35.409065440815100,139.332055209293000,0463-75-9850,1494000050,"平日,土曜日,日曜日,祝日",年中無休,0,http://www.well-age.com/service/night.php
152021,1590200034,新潟県,長岡市,こぶし２４時間ケアサービスステーション,コブシニジュウヨジカンケアサービスステーション,夜間対応型訪問介護,長岡市信濃２丁目６番１８号,,37.450644900000000,138.837825700000000,0258-31-7836,1590200034,"平日,土曜日,日曜日,祝日",特になし,0,http://www.kobushien.com
162019,1690100258,富山県,富山市,射水万葉会天正寺サポートセンター夜間対応型訪問介護,イミズマンヨウカイテンショウジサポートセンターヤカンタイオウガタホウモンカイゴ,夜間対応型訪問介護,富山市天正寺４８４番1,,36.687048300000000,137.249285200000000,076-411-4343,1690100258,"平日,土曜日,日曜日,祝日",コールの受付は朝７時まで行います、訪問はコールを受け必要と判断した場合に致します。,60,http://www.imizu-manyoukai.or.jp
162027,1690200728,富山県,高岡市,あさひの里ヘルパーステーション,アサヒノサトヘルパーステーション,夜間対応型訪問介護,富山県高岡市鷲北新185,,36.766417299944100,137.037845220250000,0766-21-8688,1690200728,"平日,土曜日,日曜日,祝日",,0,http://akanekai.toyama.jp/
162116,1691100182,富山県,射水市,福祉プラザ七美　夜間対応型訪問介護,フクシプラザシチミ　ヤカンタイオウガタホウモンカイゴ,夜間対応型訪問介護,富山県射水市七美879-1,,36.752209500000000,137.140753500000000,0766-86-4545,1691100182,"平日,土曜日,日曜日,祝日",訪問は22時～翌朝7時までの間　コールを受け必要と判断した場合に致します。,0,http://www.imizu-manyoukai.or.jp
202037,2090300142,長野県,上田市,24時間型ホームヘルパーステーションアザレアン,ニジュウヨジカンガタホームヘルパーステーションアザレアン,夜間対応型訪問介護,上田市真田町長7329－4サービス付き高齢者向け住宅アザレアン内,サービス付き高齢者向け住宅アザレアン内,36.443363361507300,138.307784721179000,0268-75－1203,2090300142,"平日,土曜日,日曜日,祝日",なし,0,http://www.azarean.jp
